Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Cohérence kid - La cohérence cardiaque pour les enfants,14.9,"47 respiroutines pour doter vos enfants de superpouvoirs
Cohérence Kid s'adresse à vous, parents, enseignants ou soignants. Ce guide pratique va vous aider à installer et renforcer des ressources psychologiques qui serviront aux enfants (de 2 à 11 ans) toute leur vie. Il vous aidera aussi à résoudre les petits tracas du quotidien : peur du noir, anxiété, mal au ventre, insomnie, hypersensibilité...
Vous allez apprendre aux enfants à pratiquer la cohérence cardiaque, une respiration guidée qui a de multiples bienfaits.
La cohérence cardiaque aide l'enfant à s'apaiser, se recentrer, augmente l'attention, la confiance en soi, améliore l'apprentissage et la mémorisation, favorise la résilience : l'enfant qui est régulièrement en cohérence cardiaque est plus enclin à être autonome et rebondir en toutes situations.
Pour doter vos enfants de tous ces superpouvoirs, le Dr David O'Hare propose 47 "" respiroutines "" comme",978-2365493123,https://m.media-amazon.com/images/I/61EumW6FavL._SY522_.jpg,Thierry Souccar; Illustrated édition (27 septembre 2018),David O'Hare
Mind Magic: The Neuroscience of Manifestation and How It Changes Everything,9.92,"Brilliant, passionate, and effective, this could be the best guide ever written to making your dreams come true. Integrating brain science, wisdom traditions, and practical psychology, it brings readers along a proven, step-by-step path toward fulfilling their goals. A beautiful gem of a book. - Rick Hanson, PhD, bestselling author of Buddha's Brain


This empowering book helps readers discover the power of manifestation. Neurosurgeon, compassion expert and bestselling author Dr James Doty reframes manifesting not as a way of gaining great wealth and possessions, but as a daily practice. He teaches us how to direct our attention in the right way and gives readers the tools and insights they need to manifest their own visions and improve their circumstances. With compassion, heart and captivating storytelling, we learn how to become captain of our own journey.

James shows us how an empowering inner dialogue and self-agency are the keys to manifestation, inspiring change and positive transformation. By following the guided meditations and journaling practices in the book, readers will be able to create the life they want and deserve.",978-1399710961,https://m.media-amazon.com/images/I/71uVwzoyf2L._SY522_.jpg,Yellow Kite (9 mai 2024),Dr James Doty
"COURS DE PRATICIEN EN AYURVEDA, L'INTEGRALE: Anatomie et Physiologie Ayurvédiques. Le Diagnostic Ayurvédique. Les Principales Méthodes du Traitement Ayurvédique.",39.04,"Recommandé par plusieurs écoles d'Ayurvéda francophones, cet ouvrage livre d'une manière claire et détaillée bien plus que les fondements de la médecine traditionnelle indienne, médecine holistique et naturelle par essence. 🌿

Ce livre est organisé en Modules divisés eux-mêmes en chapitres.

🦴 Dans le 1er Module, vous découvrirez tout d'abord comment fonctionne le corps humain selon l'Ayurvéda. Les termes et les concepts de Doshas, sous-Doshas, Dhatus, Srotas, Malas, Agni, Ama... n'auront plus de secrets pour vous.

🩺 Ensuite, dans le 2ème Module,",978-1794351424,https://m.media-amazon.com/images/I/61bTutbBeRL._SY522_.jpg,Independently published (18 janvier 2019),Stéphane LE COLAS
L’Expérience de la métamorphose: Un manuel pour découvrir ma mission de vie | Un manuel de motivation spirituelle | Un livre qui me donne de la motivation,9.94,"Ce livre nous invite à briser les barrières qui nous empêchent d'expérimenter notre vraie nature de lumière. Combinaison inspirante de science et de philosophie, rendu parfaitement accessible, d’une manière qui permet de comprendre facilement même les concepts les plus profonds, il nous conduit au fil des histoires extraordinaires et véridiques de gens ordinaires dont les expériences de vie sont étonnantes et émouvantes.
Vous découvrirez dans ces pages, et explorerez, les lois et principes universels qui sous-tendent votre existence même.
Plus important encore, ce manuel pratique, ultra-réalise, vous aidera à comprendre pourquoi vous vivez comme vous le faites, et comment transformer votre vie en votre vision la plus élevée",979-8397601405,https://m.media-amazon.com/images/I/61ij9weuT3L._SY522_.jpg,Independently published (8 juin 2023),Dr John F. Demartini
"L'Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d'un plan d'action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l'abondance de positivité?

Beaucoup de gens ne vivent leur vie qu'à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d'esprit. Les émotions devraient être un moyen d'obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo
"L'Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d'un plan d'action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l'abondance de positivité?

Beaucoup de gens ne vivent leur vie qu'à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d'esprit. Les émotions devraient être un moyen d'obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo
Mon cahier de méditation: Pour retrouver bien-être & sérénité,6.61,20 méditations pour retrouver bien-être & sérénité,978-2849392744,https://m.media-amazon.com/images/I/71lCQ2+t3LL._SY522_.jpg,MOSAIQUE SANTE; 1er édition (17 avril 2024),Aurore Esclauze
L'art de la méditation: Pourquoi méditer ? Sur quoi ? Comment ?,7.0,"Un guide à la fois spirituel et philosophique, une initiation à la pratique de la méditation.
L'art de méditer est une pratique que les plus grands sages poursuivent tout au long de leur vie. Matthieu Ricard vous ouvre le chemin et vous guide pas à pas sur la voie d'une expérience universelle fondée sur l'amour altruiste, la compassion et les bienfaits de la méditation.

"" Rédigé dans un langage clair, ce livre contient l'essentiel : les concepts clés, les bases théoriques, des conseils utiles, des exercices... "" Psychologies

Matthieu RICARD a étudié la génétique cellulaire avant de se tourner vers le bouddhisme. Ordonné moine en 1978, il est l'un des spécialistes mondiaux du bouddhisme tibétain. Il a publié de nombreux ouvrages, notamment",978-2266194242,https://m.media-amazon.com/images/I/51a+c4dq1kL._SY522_.jpg,Pocket (21 janvier 2010),Matthieu Ricard
"SOS Sophrologie - Sommeil, stress, confiance en soi : 60 techniques de sophrologie pour vivre mieux au quotidien: Sommeil, stress, confiance en soi : ... de sophrologie pour vivre mieux au quotidien",11.48,"Sommeil, stress, confiance en soi : 60 techniques de sophrologie pour vivre mieux au quotidien
Un guide illustré pour pratiquer facilement la sophrologie et profiter de ses innombrables bienfaits (quotidien plus apaisé, se détendre, préparation mentale, en complément d'un traitement médical, etc.) Le livre sera divisé en 7 grandes parties en fonction des maux que l'on veut soulager ou du contexte :
Dans ma tête (stress, angoisse, charge mentale, manque de confiance en soi)
Dans mon corps (hyperactivité, manque d'énergie, hyperémotivité)
Avec les autres (timidité, peur du jugement des autres, difficulté à trouver sa place dans un groupe)
Au travail (concentration, difficulté à poser des limites, peur de prendre la parole en public)
A l'extérieur (peur de l'avion, colères en voiture)
Côté sommeil (difficulté à s'endormir, réveils nocturnes, siestes réparatrices)
Avec les enfants (surexcitation des enfants, tendance à s'énerver avec ses enfants, favoriser le sommeil des enfants)",978-2412068618,https://m.media-amazon.com/images/I/61Ch5wJr96S._SY522_.jpg,First; Illustrated édition (24 juin 2021),Emilie Pernet
La Méthode T.R.E pour se remettre d'un stress extrême,8.07,"Cet ouvrage présente une méthode simple de récupération après un stress intense, qui va vous surprendre. Elle se base sur une observation : les mammifères récupèrent d'une agression en tremblant le temps nécessaire à évacuer toute tension.
Cette méthode novatrice de libération des traumas baptisée T.R.E (Trauma Releasing Exercices), nous l'avons découverte lors d'une conférence internationale à Bruxelles et nous avons été surpris de ressentir un bien-être immédiat accompagné d'une grande sérénité.
Nous encourageons chaque personne à tenter cette expérience très simple sur une période de quelques semaines afin d'en ressentir pleinement les bénéfices. Les personnes exposées régulièrement à des situations difficiles ou témoins de traumatismes, tel le personnel soignant, accumulent jour après jour des tensions sans forcément en prendre conscience. Elles tireront un grand bénéfice des quelques minutes quotidiennes consacrées à la mise en pratique des exercices T.R.E.
Les thérapeutes spécialisés dans le stress post-traumatique trouveront ici un outil efficace pour libérer physiquement le corps de son stress en complément des techniques énergétiques qui, elles, s'adressent prioritairement au cerveau émotionnel.",978-2365490740,https://m.media-amazon.com/images/I/61cyH6E3sXL._SY522_.jpg,Thierry Souccar (20 mars 2014),David Berceli
Méditer pour les Nuls,22.95,"Un ouvrage de référence, signé Fabrice Midal, pour découvrir les bienfaits de la méditation et pratiquer en toute simplicité
Vivre pleinement l'instant présent, apprendre à savourer la vie, choisir le calme et la sérénité... Plus facile à dire qu'à faire ! Si les bienfaits de la méditation ne sont plus à démontrer, cette pratique peut rester obscure pour certains. Elle est même encore aujourd'hui victime de nombreuses idées reçues. Cet ouvrage de référence, écrit par le spécialiste Fabrice Midal, propose une vision moderne et décomplexée de la méditation.
Loin des clichés et des injonctions qui nous poussent à vouloir être serein, tout de suite et à chaque instant, découvrirez une méthode simple et naturelle pour s'approprier le merveilleux outil qu'est la méditation et pratiquer simplement, en fonction de ses besoins.",978-2412063972,https://m.media-amazon.com/images/I/61cGs6mGt0L._SY522_.jpg,Pour les nuls; Illustrated édition (14 octobre 2021),Fabrice Midal
Le Bouddhisme: Mener une vie équilibrée entre bonheur et pleine conscience grâce au Bouddhisme,14.33,"Menez une vie équilibrée, entre bonheur et pleine conscience, grâce au Bouddhisme


Savez-vous vraiment tout ce que le bouddhisme peut vous apporter?
Vous aimeriez être plus détendu au quotidien? Plus enthousiaste et positif sur le long terme?",978-1718838741,https://m.media-amazon.com/images/I/419tCGGslaL.jpg,CreateSpace Independent Publishing Platform (9 mai 2018),Michel Lambert
Ces trahisons qui nous libèrent,8.6,"Déconstruire l'obligation de loyauté induite par notre culture pour mieux
se définir et se construire soi-même, pour prendre soin de soi et des autres.
Il faut parfois s'affranchir de personnes, d'engagements, de liens qui ne nous conviennent plus, qui peut-être même nous font du mal. Mais dire non, couper les ponts, se réinventer, cela nous fait souvent peur car nous sommes prisonniers d'une idée fausse de la loyauté. Dans ce livre, l'auteur montre pourquoi il y a des trahisons nécessaires qui sont vraiment libératrices.
Apprenez comment la trahison peut être vertueuse en vous permettant de rester fidèle à vous-même. Retrouvez la place qui vous correspond dans votre couple, dans votre famille, parmi vos amis. Et émancipez-vous des schémas inconscients que vous emprisonnent. Apprenez ainsi l'art précieux de ne plus vous trahir !",978-2266327213,https://m.media-amazon.com/images/I/51f4uEsb8BL._SY522_.jpg,Pocket (16 février 2023),Nicole Prieur
Maigrir par la cohérence cardiaque - Nouvelle édition,18.0,"Dans 9 cas sur 10, c'est parce qu'on gère mal son stress qu'on grossit. Ou qu'on ne maigrit pas. C'est à cause du stress que l'on grignote, que l'on craque pour une tablette de chocolat, une glace ou un gâteau.

Voici la seule méthode corps-esprit pour maigrir, basée sur une technique de gestion du stress ultrasimple et ultraperformante : la cohérence cardiaque. Grâce à elle, des dizaines de milliers de personnes ont retrouvé la ligne et l'équilibre.

Avec la cohérence cardiaque, suivre un régime n'est pas indispensable ! Vous apprenez simplement et rapidement à contrôler votre rythme cardiaque par la respiration. Résultat : le stress diminue, les émotions sont mieux gérées et votre comportement alimentaire se normalise.

Cette nouvelle édition a été repensée pour être encore plus efficace :

. Vous apprenez à vous mettre en cohérence cardiaque, au quotidien et sur commande avant les repas

. À l'aide d'outils spécifiques très simples, le Calmexpress, l'Émo-Plus, le D-Stress, l'Anti-Trac, vous traitez les causes profondes de votre surpoids

. En quelques jours vous calmez vos peurs, vous vous réconciliez avec votre corps, vous faites de meilleurs choix alimentaires, vous cultivez les émotions positives.





Le Dr David O'Hare est l'un des grands spécialistes internationaux de la cohérence cardiaque qu'il utilise comme thérapie à part entière. Il a formé des centaines de thérapeutes en Europe et en Amérique du Nord.",978-2365491082,https://m.media-amazon.com/images/I/61zVrI7VeFL._SY522_.jpg,Thierry Souccar (30 avril 2015),David O'Hare
"L'Intelligence Émotionnelle: Comment garder son calme, gérer le stress et comprendre les gens grâce à des méthodes efficaces",12.9,"Développez votre intelligence émotionnelle grâce à nos conseils!
Voudriez-vous être capable de gérer vos émotions?

Vous êtes à la recherche d'un plan d'action qui vous aidera à réduire les conflits et les comportements négatifs? Aimeriez-vous que vos journées soient caractérisées par l'abondance de positivité?

Beaucoup de gens ne vivent leur vie qu'à moitié, dominés par leurs émotions, et cela peut avoir de lourdes conséquences sur leur état d'esprit. Les émotions devraient être un moyen d'obtenir des informations sur les événements que nous traversons. Découvrez comment lire, gérer et utiliser les émotions pour développer votre intelligence émotionnelle! Êtes-vous prêt à commencer ce voyage qui changera la manière de voir vos émotions? Dans ce livre, vous apprendrez à analyser vos émotions, à contrôler vos comportements et à communiquer efficacement!",979-8730724921,https://m.media-amazon.com/images/I/61b2YQjTHIL._SY522_.jpg,Independently published (30 mars 2021),Viola Di Russo
The Untethered Soul: The Journey Beyond Yourself,5.01,"Who are you? When you start to explore this question, you find out how elusive it really is. Are you a physical body? A collection of experiences and memories? A partner to relationships? Each time you consider aspects of yourself, you realize that there is much more to you than any of these can define. In this book, spiritual teacher Michael Singer explores the question of who we are and arrives at the conclusion that our identity is to be found in our consciousness, the fact of our ability to observe ourselves and the world around us. By tapping into traditions of meditation and mindfulness, Singer shows how the development of consciousness can enable us all to dwell in the present moment and let go of painful thoughts and memories that keep us from achieving happiness and self-realization.

Divided into five parts, the book offers a frank and friendly discussion of consciousness and how we can develop it. In part one, he examines the notion of self and the inner dialogue that all of us live with. Part two examines the experience of energy as it flows through us and works to show readers how to open their hearts to the energy of experience that permeates their lives. Ways to overcome tendencies to close down to the rest of the world are the subject of part three. Enlightenment and the embrace of universal consciousness are the subject of part four. And finally, in part five, Singer returns to daily life and the pursuit of ""unconditional happiness."" Throughout, the book maintains a light and engaging tone, free from heavy dogma and prescriptive religious references. The easy exercises that figure in each chapter help readers experience the ideas that Singer presents.",978-1572245372,https://m.media-amazon.com/images/I/71-Bk-JyHxL._SY522_.jpg,New Harbinger; 1er édition (7 novembre 2007),Michael A. Singer
Serpent Rising: The Kundalini Compendium: L'Ensemble de Travaux le Plus Complet au Monde sur le Potentiel Énergétique Humain,19.51,"*Veuillez noter que cette Édition Standard est en noir et blanc avec un lien vers les images numériques en couleur. Le livre électronique est en couleur.

Serpent Rising: The Kundalini Compendium est le résultat final de mon voyage de transformation de la Kundalini qui a duré 17 ans, après un éveil complet et soutenu en 2004 qui a élargi ma conscience de façon permanente. Après avoir fait l'expérience d'une mise à niveau visuelle complète qui me permet d'être le témoin quotidien de la nature Holographique du monde, j'ai su que ce qui m'était arrivé était unique. J'ai donc décidé, pour la suite de ma vie, d'utiliser mon don et de me consacrer à l'apprentissage de la science du monde invisible de l'énergie avec lequel je suis intimement connecté, tout en développant les compétences linguistiques adéquates pour communiquer mes découvertes de manière exhaustive.

L'éveil de la Kundalini fait partie de la mission de votre Âme sur Terre. Son but ultime est d'optimiser votre champ d'énergie toroïdal (Merkaba) et de vous transformer en un Être de Lumière, permettant le voyage Inter-Dimensionnel par la conscience. Le fait de posséder les connaissances appropriées dans ce domaine peut vous permettre de prendre le contrôle de votre Évolution Spirituelle et d'accomplir votre destinée afin de poursuivre votre voyage à travers les Etoiles dans votre prochaine vie. C'est pourquoi j'ai écrit ce livre.",978-1738817023,https://m.media-amazon.com/images/I/71TUGrKLQdL._SY522_.jpg,Winged Shoes Publishing (24 février 2023),Neven Paar
"Après l'extase, la lessive",8.3,"Dans toutes les spiritualités, l'accomplissement personnel passe par "" l'éveil "", ce moment d'intense plénitude et de révélation intérieure.
Mais ensuite ? Que faire quand le quotidien et les habitudes reprennent leur cours ? C'est là, paradoxalement, que la vie spirituelle devient passionnante et réelle. Car, en effet, le sens profond, mais trop souvent oublié, de ces traditions est de nous apprendre à épouser notre condition humaine, à faire la paix avec nos imperfections, à ouvrir notre cœur à la souffrance du monde. Autrement dit, plaide ici Jack Kornfield, la vérité de toute spiritualité est de nous apprendre à vivre ici et maintenant. Un guide libérateur.

Jack KORNFIELD, titulaire d'un doctorat en psychologie clinique, a reçu en Thaïlande, en Birmanie et en Inde une formation de moine bouddhiste. Il a fondé de nombreuses associations bouddhistes aux États-Unis et introduit le bouddhisme theravada en Occident.",978-2266198530,https://m.media-amazon.com/images/I/61fHeBsB1uL._SY522_.jpg,Pocket (4 novembre 2010),Jack Kornfield
Soigner avec la méditation et la relaxation,23.9,"Les bienfaits de la relaxation et de la méditation sont reconnus par de nombreux chercheurs scientifiques. Associées à des visualisations et des pensées positives, ces pratiques permettent de se détendre, d'être actif dans les processus de guérison et de cheminer vers soi-même.
Si vous souhaitez en bénéficier, pour vous-même ou pour aider à soigner autour de vous, ce livre pratique est fait pour vous !
Il s'adresse à tous mais il est aussi un outil professionnel pour les professeurs de yoga, les sophrologues, les hypnothérapeutes, les animateurs sportifs, les thérapeutes du bien-être, les professionnels de la santé, des secteurs éducatifs et sociaux, et pour toutes les personnes engagées dans une relation d'aide individuelle ou auprès des familles.
Les 68 textes de méditations, de relaxations et de soins énergétiques guidés qui le composent vous aideront à libérer vos émotions, soulager vos douleurs, mieux dormir, renforcer votre système immunitaire...
Cet ouvrage permet, très simplement, d'apporter sérénité et bien-être, tout en développant des énergies de ressourcement et de guérison",978-2813227584,https://m.media-amazon.com/images/I/51-X-BEVHtL._SY522_.jpg,Les éditions Trédaniel (8 septembre 2022),Joëlle Maurel
Le Prophète,17.47,"Une version collector d'un grand classique de la littérature libanaise.
Après douze ans d'exil, son navire est enfin arrivé. La mer l'appelle. Bientôt, Almustafa reverra son île natale. Mais il ne quittera pas la cité d'Orphalèse sans dispenser à son peuple les enseignements de sa profonde sagesse.
Chercheur d'absolu, à l'heure du départ, il se fait poète et prophète. Amour, mariage, liberté, travail, mort... "" Ce qui bouge en nos âmes "" n'a pas de secret pour lui, qui connaît les rêves du vent et le cœur de Dieu.
Joignons-nous au peuple d'Orphalèse. Et tendons l'oreille...",978-2266294546,https://m.media-amazon.com/images/I/71cCsRG3EkL._SY522_.jpg,Pocket (24 avril 2019),Khalil Gibran
"L'Éveil De La Kundalini: Guide Pour Débutants Sur L'Énergie, Les Chakras Et La Conscience, Apprends La Méditation, La Spiritualité, Le Yoga Et Le Réveil Pour La Transformer Votre Âme",12.19,"★ Enfin, apprendre à éveiller la Kundalini! ★
Tu souhaites apprendre à éveiller ta Kundalini ? Tu veux en savoir plus sur cette mystérieuse énergie qui se trouve en toi ? Cherches-tu des moyens de te transformer grâce à la Kundalini?
Si tu as répondu oui à l'une de ces questions, alors ce livre est fait pour toi !
La Kundalini est une force puissante et mystérieuse qui repose latent en chacun de nous. En général, elle est représentée comme un serpent qui dort au fond du sacrum. Lorsqu'elle est éveillée, elle peut se dérouler et remonter le long de la colonne vertébrale jusqu'au cerveau, ouvrant les chakras et aidant à atteindre un état supérieur de conscience.",979-8359074162,https://m.media-amazon.com/images/I/71x8hkza8bL._SY522_.jpg,Independently published (19 octobre 2022),Melissa Gomes
"Be water, my friend - Les enseignements spirituels de Bruce Lee",6.38,"""Vide ton esprit ; sois sans forme, comme l'eau."" Les enseignements spirituels de Bruce Lee, par sa fille Shannon Lee, productrice de la série Warrior
La fille de Bruce Lee met en lumière la philosophie de vie et les enseignements de son père, et montre que les arts martiaux sont une parfaite métaphore du développement personnel.

""Vide ton esprit ; sois sans forme, comme l'eau. ""
Bruce Lee est célèbre dans le monde entier pour ses films d'arts martiaux. Mais c'était aussi un penseur d'une grande profondeur, qui a compris très jeune que les arts martiaux, loin d'être uniquement une discipline physique, enseignent l'art de vivre une vie pleinement réalisée.

Dans",978-2813224873,https://m.media-amazon.com/images/I/61ntMgEgEFS._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (12 mai 2021),Shannon Lee
Le Petit livre de la méditation de pleine conscience,13.16,"Pratiquez la pleine conscience au quotidien et tirez tous les bénéfices d'une méthode reconnue depuis plus de 30 ans dans 250 hôpitaux à travers le monde !
Vous est-il déjà arrivé, trop absorbé par vos pensées, de ne pas descendre à la bonne station de métro ? Ou encore, repensant à certains événements de la journée, de ne pas profiter d'une soirée entre amis, d'être physiquement présent mais mentalement absent ? Vous étiez alors en mode "" pilotage automatique "", à l'opposé de la pleine conscience.

La pleine conscience, c'est ce phénomène grâce auquel nous pouvons savourer l'instant présent et profiter de chaque moment de la vie, que ce soit en faisant la vaisselle, en mangeant une clémentine ou lors d'une simple balade en forêt. En adoptant une "" attention juste "", il est possible de transformer positivement les situations quotidiennes pour revenir au calme et retrouver une sérénité intérieure.

Dans ce petit livre pratique, découvrez des outils pour éveiller vos sens et vous reconnecter à vous-même :
- Les fondements de la méditation pleine conscience (l'origine de la pratique, les découvertes des neuroscientifiques) ;
- Les bienfaits de la pleine conscience au quotidien (les effets sur le stress et l'équilibre entre le corps et l'esprit, la prévention de la dépression, le rôle sur le contrôle de la douleur) ;
- Des astuces pour bien pratiquer la méditation de pleine conscience (posture, attitude, lâcher prise) ;
- Des exercices à tester chaque jour pour développer la pleine conscience (la respiration, l'assise, les 5 sens, la conscience du corps, la conscience des pensées et des émotions, la marche méditative, comment repérer le pilote automatique...) ;
- Des conseils pour gérer les obstacles (manque de temps, manque de motivation, fatigue).",978-2754089111,https://m.media-amazon.com/images/I/6107mixENkL._SY522_.jpg,First (22 septembre 2016),Élisabeth Couzon
Comment déployer l'être spirituel que nous sommes,26.0,"Discerner notre mission de vie et évoluer de manière authentique
Pourquoi sommes-nous sur Terre ? Quel est le sens de notre vie ? Comment s'épanouir sur le plan physique, matériel, tout en réalisant notre mission spirituelle ? Dans un monde malmené par les crises où l'Homme peine à trouver sa place et son équilibre, le troisième ouvrage de Serge Bouthoul s'avère une clé d'ascension spirituelle fulgurante, à l'entrée du troisième millénaire ! En effet, nous sommes sur Terre, avant tout, pour accéder à un état de conscience plus élevé qui ne peut s'acquérir que par une bonne construction intérieure et un juste équilibre entre devoirs terrestres et aspirations spirituelles, l'objectif étant de nous épurer, d'affiner nos perceptions, à mesure que nous progressons dans la vie. Riche d'enseignements et résolument pratique, cet ouvrage nous apporte des réponses précises et éclairées pour déployer notre être spirituel à des niveaux insoupçonnés. L'auteur nous invite aussi à comprendre les différents plans astraux, à voir au-delà des apparences, et à communiquer avec les mondes subtils pour se préparer en douceur à notre grand passage. Un livre inspirant pour se préparer aux changements à venir, conséquences de l'élévation vibratoire de la Terre, un Guide éclairé pour se déployer de manière authentique vers les plans de lumière...",978-2361880767,https://m.media-amazon.com/images/I/61sciIG0bDL._SY522_.jpg,Exergue (1 mars 2013),Serge Boutboul
"Ho'oponopono nouveau - Aloha, la Huna, le Pono, leHa, le Mana",17.9,"Aloha, la Huna, le Pono, le Ha, le Mana...
Le monde est en constante évolution. Ho'oponopono également. Il fut utilisé autrefois pour réconcilier les membres des tribus. Puis, avec Morrnah Simeona, il devint un outil individuel que chacun pouvait utiliser pour faire évoluer favorablement les situations désagréables qu'il rencontrait dans sa vie.",978-2813209399,https://m.media-amazon.com/images/I/61v997v7qIL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (29 avril 2016),Luc Bodin
Le Prophète,18.9,"Publié pour la première fois en 1923, Le Prophète a séduit des millions de personnes à travers le monde. Fable explorant notamment les thèmes universels de l'amour, de l'amitié, de la beauté et de la mort, cet hymne à la liberté et à l'épanouissement de soi est une référence spirituelle incontournable.Le chef d'oeuvre de Khalil Gibran renaît ici dans une édition augmentée de textes inédits découverts par l'éditeur Dalton Hilu Einhorn dans les archives privées Gibran/Haskell et illustrée par la main même de l'auteur.",978-2756433585,https://m.media-amazon.com/images/I/715tlUo8GoL._SY522_.jpg,PYGMALION (6 janvier 2021),Khalil Gibran
The Way Forward,16.51,"A NEW YORK TIMES, PUBLISHERS WEEKLY, USA TODAY, SUNDAY TIMES, AND INDIE BESTSELLER

The #1 New York Times bestselling poet returns with his most inspiring collection yet. In this third and final installment of his poetic trilogy, Yung Pueblo expands upon favorite themes while guiding readers further, toward a life lived authentically, intuitively, and in harmony with others.

In these rapidly changing times, it is more important than ever to know ourselves well and fully, even and especially in the face of turmoil. The Way Forward encourages readers to connect more deeply to their intuition, using it to remain focused and grounded amidst a world in constant flux.

In his latest collection of poetry and short prose, Yung Pueblo offers clear strategies for managing the unknown, inhabiting your personal power, and bringing your truest, healthiest self to relationships. Progressing naturally from both",978-1524874834,https://m.media-amazon.com/images/I/61utGP+UshL._SY522_.jpg,Andrews McMeel Publishing (10 octobre 2023),yung pueblo
"100 Animaux: Livre de coloriage pour adultes: créativité, concentration et détente avec mandalas anti stress pour adultes et BONUS: Code QR avec des mandalas à imprimer",16.6,"100 mandalas d'animaux. Créativité, détente, concentration et attention. Ces éléments sont plus importants que jamais dans le monde d'aujourd'hui.
Ce livre de coloriage pour adultes contient 100 mandalas d'animaux magnifiques et variés à colorier. Il favorise la relaxation, apporte la paix intérieure et prévient le stress. Le coloriage des mandalas antistress favorise également la concentration.
Le produit en détail:
100 mandalas d'animaux fantastiques
Des illustrations en haute résolution",979-8658849843,https://m.media-amazon.com/images/I/61BPvTRptGL._SY522_.jpg,Independently published (29 juin 2020),le petit créatif
Se libérer du connu-Modèle aléatoire,6.7,"Voici le traité de la seule révolution qui vaille : la libération intérieure. L'homme en cage, prisonnier des dogmatismes et des conformismes de pensée, est une ombre illusoire.
De l'exigence spirituelle présente de façon plus ou moins confuse dans chaque être humain, jusqu'à cette authentique libération, nous sommes conviés ici à parcourir toutes les étapes : se connaître soi-même, surmonter la peur, découvrir peu à peu le silence et la plénitude.
Réalisé à partir des conférences du grand philosophe indien, ce livre constitue une initiation accessible et brève à une philosophie dont la renommée et l'influence, au fil des générations, n'ont fait que grandir.",978-2253138204,https://m.media-amazon.com/images/I/71EhX+u3pgL._SY522_.jpg,Le Livre de Poche (27 septembre 1995),Jiddu Krishnamurti
